account_id,district_id,frequency,date,amount_order,k_symbol_LEASING,k_symbol_Other,k_symbol_POJISTNE,k_symbol_SIPO,k_symbol_UVER,date_min,date_max,amount_sum,amount_mean,amount_std,balance_min,balance_max,balance_mean,balance_std,type_PRIJEM_sum,type_VYBER_sum,type_VYDAJ_sum,operation_Other_sum,operation_PREVOD NA UCET_sum,operation_PREVOD Z UCTU_sum,operation_VKLAD_sum,operation_VYBER_sum,operation_VYBER KARTOU_sum,k_symbol_DUCHOD_sum,k_symbol_Other_sum,k_symbol_POJISTNE_sum,k_symbol_SANKC. UROK_sum,k_symbol_SIPO_sum,k_symbol_SLUZBY_sum,k_symbol_UROK_sum,k_symbol_UVER_sum,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,type_x,gender,birth_date,type_y,issued
9631,11,POPLATEK MESICNE,1996-06-25,2476.8,0.0,0.0,0.0,0.0,2476.8,1996-06-25,1998-12-31,1005882,5682.949152542373,6488.042954395543,200,67122,26120.86440677966,12900.174430362666,509517,107412,388953,3032,34678,482985,23500,461687,0,0,967797,0,0,0,375,3032,34678,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529,OWNER,M,1957-12-01,No Card,
9633,70,POPLATEK MESICNE,1996-01-08,2476.8,0.0,0.0,0.0,0.0,2476.8,1996-01-08,1998-12-31,2662518,9646.804347826086,12492.074453746445,-5525,127403,48328.89492753623,25691.40990362717,1334699,350649,977170,11997,42109,0,1322702,1285710,0,0,2607951,0,11,0,450,11997,42109,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,M,1952-08-26,No Card,
9635,70,POPLATEK MESICNE,1993-01-05,,,,,,,1993-01-05,1998-12-31,644010,1555.5797101449275,1893.962349744779,-2726,22860,7298.596618357488,3924.2646459207363,325452,0,318558,3212,0,321840,400,318558,0,321840,135690,0,63,182200,1005,3212,0,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,F,1925-08-30,No Card,
9640,1,POPLATEK MESICNE,1993-03-13,17868.3,0.0,4087.0,0.0,10597.0,3184.3,1993-03-13,1998-12-31,3450234,6509.875471698113,7031.4570569428715,7055,114034,40071.02452830189,21112.625201818006,1780982,140717,1528535,12426,1034060,1452056,316500,635192,0,0,2668428,0,0,688805,975,12426,79600,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1937-09-02,No Card,
9645,38,POPLATEK MESICNE,1996-01-23,10076.0,0.0,0.0,0.0,5183.0,4893.0,1996-01-23,1998-12-31,2644572,11498.139130434784,13821.979739193996,1100,105915,45596.282608695656,17455.83344702463,1335545,107221,1201806,5464,312356,1325481,4600,996671,0,0,2326302,0,0,160673,450,5464,151683,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,OWNER,F,1963-11-20,No Card,
9646,1,POPLATEK TYDNE,1996-07-30,5813.5,0.0,0.0,0.0,0.0,5813.5,1996-07-30,1998-12-31,1781308,12456.699300699302,13722.915487070564,300,111246,42764.58741258741,25340.847919639924,920276,64140,796892,3710,46512,0,916566,814520,0,0,1730606,0,0,0,480,3710,46512,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1969-01-19,No Card,
9656,61,POPLATEK MESICNE,1993-11-14,16534.5,0.0,0.0,0.0,10721.0,5813.5,1993-11-14,1998-12-31,5595720,11633.513513513513,12895.59615076679,800,151547,56452.70478170478,25205.442034495867,2817294,364066,2414360,12892,772075,0,2804402,2006351,0,0,4809868,0,0,632539,885,12892,139536,117897,139,28,5,1,6,53.8,8814,4.7,5.74,107,2112.0,2059,OWNER,F,1941-09-13,No Card,
9673,76,POPLATEK MESICNE,1997-06-07,6134.2,0.0,0.0,0.0,3684.0,2450.2,1997-06-07,1998-12-31,623297,5373.25,6181.64094982948,1100,75658,41159.05172413793,12479.386518397536,331074,73953,218270,3251,65060,308723,19100,227163,0,0,554776,0,0,55260,210,3251,9800,127369,31,32,13,2,7,51.2,8369,4.7,5.88,107,3736.0,2807,OWNER,M,1944-12-03,No Card,
9677,8,POPLATEK MESICNE,1996-10-13,9471.0,0.0,0.0,0.0,8944.0,527.0,1996-10-13,1998-12-31,778494,4835.366459627329,5747.252914098875,500,59500,34813.757763975154,9215.369224003181,407925,0,370569,3498,206254,0,404427,164315,0,0,568427,0,0,196768,315,3498,9486,112065,95,19,7,1,8,69.4,11277,1.2,1.44,127,5179.0,4987,OWNER,M,1939-10-24,No Card,
9703,68,POPLATEK MESICNE,1993-07-15,2467.0,2467.0,0.0,0.0,0.0,0.0,1993-07-15,1998-12-31,4804103,11094.926096997691,14315.491790626287,-2728,121079,54702.41801385681,21046.777405701272,2439203,480556,1884344,24615,0,2392488,22100,2364900,0,0,4778544,0,44,0,900,24615,0,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,M,1961-07-09,No Card,
9707,70,POPLATEK MESICNE,1993-04-24,3112.1,3112.1,0.0,0.0,0.0,0.0,1993-04-24,1998-12-31,5150672,10663.91718426501,13809.898214632913,-225,162172,59686.931677018634,33038.28826747385,2625262,563788,1961622,24380,0,0,2600882,2525410,0,0,5125270,0,32,0,990,24380,0,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,M,1964-05-29,No Card,
9730,54,POPLATEK MESICNE,1997-01-01,6956.0,0.0,4764.0,0.0,258.0,1934.0,1997-01-01,1998-12-31,529142,3370.331210191083,4142.481902516113,900,46776,25973.547770700636,8484.761829337815,284073,0,245069,2429,131384,0,281644,113685,0,0,490324,0,0,5160,285,2429,30944,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,F,1939-10-27,No Card,
9731,54,POPLATEK PO OBRATU,1994-12-01,9447.7,0.0,1320.0,0.0,4967.0,3160.7,1994-12-01,1998-12-31,2031690,5871.936416184971,7227.566050230061,500,58022,31905.517341040464,10290.205694821036,1025262,89317,917111,5688,396711,1014574,5000,609717,0,0,1684291,0,0,223515,4400,5688,113796,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,M,1971-10-09,No Card,
9750,74,POPLATEK MESICNE,1994-05-16,3160.7,0.0,0.0,0.0,0.0,3160.7,1994-05-16,1998-12-31,4306964,10353.278846153846,13694.289980376338,-670,138621,47080.875,27197.536553908798,2208028,479514,1619422,16992,142245,0,2191036,1956691,0,0,4146950,0,12,0,765,16992,142245,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1976-06-23,No Card,
9790,52,POPLATEK MESICNE,1995-11-09,15482.0,0.0,993.0,2488.0,9210.0,2791.0,1995-11-09,1998-12-31,3639220,9678.77659574468,12888.043897838961,200,149106,55054.66223404255,26308.60353785956,1851769,332905,1454546,7794,550506,0,1843975,1228945,8000,0,3117121,92056,0,340770,540,7794,80939,139012,59,41,8,3,10,61.9,8363,2.5,3.49,108,2564.0,2799,OWNER,M,1943-05-30,classic,1996-05-31
9814,64,POPLATEK TYDNE,1995-01-19,8013.7,0.0,0.0,0.0,0.0,8013.7,1995-01-19,1998-12-31,3657362,8986.14742014742,12610.142504083275,600,167778,60051.14004914005,30144.159185447177,1869485,343634,1444243,28510,72126,0,1840975,1709151,6600,0,3555409,0,27,0,1290,28510,72126,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,F,1972-08-12,gold,1998-12-01
9826,68,POPLATEK MESICNE,1996-08-23,,,,,,,1996-08-23,1998-12-31,2042335,10692.853403141362,13596.740891593585,-7582,128821,41370.79581151832,28301.259426043092,1043996,132179,866160,6379,0,0,1037617,998339,0,0,1746496,0,0,289100,360,6379,0,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,M,1977-05-15,No Card,
9828,11,POPLATEK MESICNE,1993-05-20,5274.7,0.0,0.0,0.0,0.0,5274.7,1993-05-20,1998-12-31,4607578,11348.714285714286,12912.440693526716,400,94043,45819.17487684729,16684.55207451991,2322811,356637,1928130,12107,126600,2310304,400,2158167,0,0,4467941,0,0,0,930,12107,126600,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529,OWNER,M,1939-02-27,No Card,
9833,20,POPLATEK MESICNE,1993-07-24,20582.0,0.0,5915.0,0.0,6531.0,8136.0,1993-07-24,1998-12-31,7037966,12866.482632541134,17482.140953025097,1100,137627,59053.062157221204,22321.8463274209,3537851,306477,3193638,13923,856838,3441528,82400,2643277,0,0,6527120,0,0,398391,900,13923,97632,70646,94,14,3,1,4,58.4,8547,2.6,3.64,120,1563.0,1542,OWNER,F,1968-09-07,No Card,
9859,27,POPLATEK MESICNE,1996-07-08,8259.5,0.0,1476.0,765.0,1008.0,5010.5,1996-07-08,1998-12-31,1885617,7512.418326693227,10842.452577360107,400,104170,48721.274900398406,17026.407958231448,967338,208191,710088,6656,163928,946982,13700,734351,20000,0,1750097,19125,0,24192,360,6656,85187,67298,71,19,10,0,7,43.8,8561,0.6,1.29,110,1029.0,1127,OWNER,F,1964-06-26,classic,1997-06-29
9869,12,POPLATEK MESICNE,1993-08-21,13911.0,0.0,2498.0,0.0,5887.0,5526.0,1993-08-21,1998-12-31,3044422,6547.144086021505,7898.969981049562,900,102938,57196.320430107524,18423.91657737628,1565052,0,1479370,15564,743385,0,1549488,687385,48600,0,2431970,0,0,347333,885,15564,248670,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868,OWNER,M,1980-11-23,junior,1996-03-26
9883,1,POPLATEK MESICNE,1993-03-19,17765.9,2768.9,1780.0,12504.0,713.0,0.0,1993-03-19,1998-12-31,4488119,9178.15746421268,12725.204331258707,-1212,150917,38741.95705521473,26284.79166805375,2267032,319855,1901232,8605,791242,0,2258427,1429845,0,0,3787062,650208,20,41354,870,8605,0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1954-06-16,No Card,
9897,1,POPLATEK MESICNE,1995-03-04,15812.5,0.0,4339.0,6953.0,1507.0,3013.5,1995-03-04,1998-12-31,1989481,5208.065445026178,6184.000050372109,300,64234,30307.769633507854,9903.638121747452,1017557,107690,864234,5803,572219,904054,107700,399705,0,0,1593082,292026,0,61787,615,5803,36168,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1961-08-19,No Card,
9928,60,POPLATEK MESICNE,1995-11-09,6505.0,0.0,0.0,0.0,5016.0,1489.0,1995-11-09,1998-12-31,1025721,4119.361445783133,4907.978918289945,500,91009,54166.13654618474,13575.090227133975,545961,0,479760,8268,213725,0,537693,266035,0,0,803233,0,0,170544,495,8268,43181,110643,49,41,4,1,4,51.9,8441,3.4,4.48,115,1879.0,2252,OWNER,F,1971-11-12,No Card,
10001,24,POPLATEK MESICNE,1995-05-28,529.0,0.0,0.0,0.0,0.0,529.0,1995-05-28,1998-12-31,1454586,5865.2661290322585,7311.353621808998,600,101113,56285.20564516129,15714.90540476193,766746,0,687840,9398,15870,0,757348,671970,0,0,1428748,0,0,0,570,9398,15870,122603,25,21,6,2,8,80.0,8991,1.3,2.01,128,5198.0,5273,OWNER,F,1974-04-05,No Card,
10005,64,POPLATEK MESICNE,1997-11-29,15005.2,0.0,0.0,0.0,9151.0,5854.2,1997-11-29,1998-12-31,969769,13284.506849315068,14843.203395197495,200,87393,46756.61643835616,18956.738748053376,511790,18130,439849,2276,111629,509314,200,346350,0,0,855744,0,0,82359,120,2276,29270,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,M,1978-11-29,No Card,
10018,8,POPLATEK MESICNE,1995-07-23,,,,,,,1995-07-23,1998-12-31,1784912,5475.19018404908,7617.888147937587,-4953,68876,23585.634969325154,12684.444373697239,906592,0,878320,6760,0,0,899832,878320,0,0,1511232,0,80,266300,540,6760,0,112065,95,19,7,1,8,69.4,11277,1.2,1.44,127,5179.0,4987,OWNER,M,1978-03-06,No Card,
10019,8,POPLATEK MESICNE,1995-06-15,5415.0,0.0,0.0,0.0,0.0,5415.0,1995-06-15,1998-12-12,2606945,10427.78,13185.943727299846,600,138173,52650.048,27465.267871746004,1314297,199558,1093090,8120,146205,0,1306177,1146443,0,0,2452035,0,0,0,585,8120,146205,112065,95,19,7,1,8,69.4,11277,1.2,1.44,127,5179.0,4987,OWNER,M,1964-10-30,No Card,
10022,1,POPLATEK MESICNE,1997-05-07,16324.7,0.0,4104.0,0.0,7678.0,4542.7,1997-05-07,1998-12-31,1118755,8411.69172932331,10125.666281242819,400,91971,52006.0,14039.885494978977,592461,73138,453156,4085,231246,572376,16000,293448,1600,0,944774,0,0,115170,210,4085,54516,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1944-04-08,classic,1998-08-25
10036,1,POPLATEK MESICNE,1993-09-13,4729.9,4729.9,0.0,0.0,0.0,0.0,1993-09-13,1998-11-16,2937348,9475.316129032259,14501.736960691484,-15019,143317,32376.464516129032,29581.634308571454,1461455,248847,1227046,10734,0,0,1450721,1475893,0,0,2925768,0,291,0,555,10734,0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1940-06-20,No Card,
10049,17,POPLATEK MESICNE,1996-03-28,10526.0,0.0,1281.0,0.0,1609.0,7636.0,1996-03-28,1998-12-31,726987,3160.813043478261,3053.587243265021,300,32832,17875.3,5564.653314255999,370714,0,356273,2457,173833,0,368257,182440,0,0,587426,0,0,45052,420,2457,91632,74062,99,15,4,2,7,61.4,8114,2.3,2.62,119,1003.0,1181,OWNER,M,1943-07-05,No Card,
10063,4,POPLATEK TYDNE,1996-10-13,18246.7,0.0,8927.0,2746.0,90.0,6483.7,1996-10-13,1998-12-31,2197373,9471.435344827587,14141.833037415594,200,105025,49418.5,20828.931993951537,1123826,145719,927828,4619,375498,1108707,10500,698049,0,0,2013020,60412,0,1980,630,4619,116712,149893,63,29,6,2,6,67.4,9753,4.6,5.05,109,5244.0,5892,OWNER,M,1959-02-17,No Card,
10065,76,POPLATEK MESICNE,1996-03-30,6483.7,0.0,0.0,0.0,0.0,6483.7,1996-03-30,1998-12-31,4191036,15935.498098859316,16034.912939462485,1100,144269,73529.36121673005,26375.97097135953,2142225,298401,1750410,9088,97260,0,2133137,1948551,3000,0,4084238,0,0,0,450,9088,97260,127369,31,32,13,2,7,51.2,8369,4.7,5.88,107,3736.0,2807,OWNER,F,1946-08-27,classic,1998-09-05
10068,1,POPLATEK MESICNE,1997-04-02,6483.7,0.0,0.0,0.0,0.0,6483.7,1997-04-02,1998-12-31,1720480,11947.777777777777,14537.394139111257,1000,133555,54901.32638888889,25847.213118045216,871898,63174,785408,4540,77808,0,867358,770774,0,0,1637832,0,0,0,300,4540,77808,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1955-11-29,No Card,
10079,62,POPLATEK MESICNE,1993-05-06,2784.8,0.0,0.0,0.0,0.0,2784.8,1993-05-06,1998-12-31,5318376,12142.410958904109,15087.881327931289,1100,189714,56108.46803652968,28899.344770946813,2670360,280481,2367535,13912,158745,0,2656448,2487771,1500,0,5144729,0,0,0,990,13912,158745,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906,OWNER,F,1970-01-17,classic,1998-08-01
10093,1,POPLATEK TYDNE,1994-07-01,16611.0,0.0,331.0,7082.0,2762.0,6436.0,1994-07-01,1998-12-31,4696529,9992.614893617021,14079.35226428643,800,108575,44400.98723404255,19429.20074019571,2375854,211021,2109654,8895,737684,2362059,4900,1582991,0,0,3965030,354100,0,135338,1470,8895,231696,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1973-05-30,No Card,
10105,55,POPLATEK MESICNE,1993-04-28,5079.0,0.0,0.0,0.0,0.0,5079.0,1993-04-28,1998-12-31,5903669,11831.0,13573.6305623282,600,160498,66951.42084168337,25559.528735718395,2988051,577507,2338111,17390,121896,0,2970661,2793722,0,0,5763468,0,0,0,915,17390,121896,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894,OWNER,M,1965-03-07,No Card,
10131,1,POPLATEK MESICNE,1993-11-27,5983.0,0.0,0.0,0.0,0.0,5983.0,1993-11-27,1998-12-31,2894072,7253.31328320802,10332.985406534612,-864,149948,35553.260651629076,25619.481984772265,1453174,420166,1020732,12662,119660,0,1440512,1321238,0,0,2760978,0,22,0,750,12662,119660,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1959-12-17,No Card,
10134,22,POPLATEK MESICNE,1997-04-26,15216.8,0.0,0.0,0.0,9535.0,5681.8,1997-04-26,1998-12-31,1836751,12410.47972972973,13572.99406032033,600,119446,50507.86486486487,24641.09797079067,945666,68616,822469,4070,239814,0,941596,651271,0,0,1592612,0,0,171630,255,4070,68184,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1089.0,1117,OWNER,M,1969-07-04,No Card,
10148,34,POPLATEK MESICNE,1997-01-13,7913.0,0.0,1866.0,0.0,4205.0,1842.0,1997-01-13,1998-12-31,643036,4095.770700636943,4983.457525516118,700,74219,50943.05732484077,10859.169305389021,353955,0,289081,4455,135611,0,349500,153470,0,0,538154,0,0,79895,270,4455,20262,125236,28,11,1,4,5,87.7,9675,6.4,7.68,100,5323.0,5190,OWNER,F,1965-04-10,No Card,
10152,34,POPLATEK MESICNE,1997-09-28,,,,,,,1997-09-28,1998-12-31,779078,7869.474747474747,11588.583778296668,-584,127988,46896.42424242424,23199.368916509433,412901,109682,256495,4431,0,0,408470,366177,0,0,774452,0,0,0,195,4431,0,125236,28,11,1,4,5,87.7,9675,6.4,7.68,100,5323.0,5190,OWNER,M,1980-08-14,No Card,
10202,70,POPLATEK MESICNE,1996-07-08,12524.3,0.0,4880.0,0.0,1281.0,6363.3,1996-07-08,1998-12-31,1585782,7444.985915492958,10975.388705231939,300,120228,42387.596244131455,22126.27452136267,809758,76738,699286,4930,280881,0,804828,495143,0,0,1431326,0,0,34587,405,4930,114534,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,F,1963-10-13,No Card,
10215,38,POPLATEK MESICNE,1996-04-12,6120.0,0.0,4122.0,0.0,152.0,1846.0,1996-04-12,1998-12-31,953545,4074.9786324786323,5317.583364316102,300,87973,57288.28632478633,13063.31356261736,517856,0,435689,7274,160284,0,510582,275405,0,0,900998,0,0,4256,405,7274,40612,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,OWNER,M,1966-06-20,No Card,
10220,44,POPLATEK MESICNE,1996-08-26,,,,,,,1996-08-26,1998-12-31,1159828,7115.509202453988,9286.195316112451,-492,61929,24463.276073619632,14598.452654469731,598861,0,560967,4239,0,0,594622,560967,0,0,1155222,0,22,0,345,4239,0,105606,77,26,7,2,7,53.0,8254,2.7,3.76,97,2166.0,2325,OWNER,F,1956-03-01,No Card,
10227,62,POPLATEK PO OBRATU,1993-09-27,,,,,,,1993-09-27,1998-12-23,3888086,10046.7338501292,13549.574082133327,-489,148993,51982.58397932816,30704.394314879057,1962206,477547,1448333,19686,0,0,1942520,1903080,22800,0,3862467,0,33,0,5900,19686,0,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906,OWNER,F,1950-05-05,classic,1996-08-12
10233,27,POPLATEK MESICNE,1996-02-21,9740.7,0.0,4313.0,986.0,456.0,3985.7,1996-02-21,1998-12-31,1752315,6021.701030927835,9097.650234138655,500,77715,33274.26116838488,14378.434094414382,889662,102157,760496,4144,251861,884818,700,610792,0,0,1625212,29580,0,13224,435,4144,79720,67298,71,19,10,0,7,43.8,8561,0.6,1.29,110,1029.0,1127,OWNER,M,1947-01-30,No Card,
10243,44,POPLATEK MESICNE,1997-09-03,3151.3,0.0,0.0,0.0,0.0,3151.3,1997-09-03,1998-12-31,2360456,17747.78947368421,17511.47977499013,200,138293,69377.21052631579,27599.357013275734,1203157,104751,1052548,4438,9453,0,1198719,1143946,3900,0,2346370,0,0,0,195,4438,9453,105606,77,26,7,2,7,53.0,8254,2.7,3.76,97,2166.0,2325,OWNER,M,1956-01-01,classic,1998-11-08
10257,27,POPLATEK MESICNE,1997-05-01,17952.3,0.0,0.0,0.0,14801.0,3151.3,1997-05-01,1998-12-31,2248030,14228.037974683544,14374.222788132927,900,126763,52987.41139240506,26282.794421938026,1165612,101826,980592,4203,279022,0,1161409,803396,0,0,1964535,0,0,266418,270,4203,12604,67298,71,19,10,0,7,43.8,8561,0.6,1.29,110,1029.0,1127,OWNER,F,1965-01-26,No Card,
10266,54,POPLATEK MESICNE,1993-06-10,3151.3,0.0,0.0,0.0,0.0,3151.3,1993-06-10,1998-11-30,4400811,9714.814569536424,13797.426732349992,-2325,152954,38446.62030905077,26029.412459613523,2208961,113177,2078673,14260,69322,0,2194701,2122528,0,0,3712578,0,51,603700,900,14260,69322,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,M,1958-12-07,No Card,
10280,69,POPLATEK MESICNE,1996-12-01,5802.3,0.0,0.0,0.0,0.0,5802.3,1996-12-01,1998-12-31,1834062,12648.703448275863,14877.026930586322,600,111160,58179.63448275862,19248.75960499135,964134,203204,666724,6149,69624,957385,600,795304,5000,0,1757989,0,0,0,300,6149,69624,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,OWNER,F,1962-07-20,classic,1998-07-18
10297,14,POPLATEK MESICNE,1996-01-19,18673.0,0.0,0.0,0.0,9902.0,8771.0,1996-01-19,1998-12-31,1718730,7538.289473684211,8315.504029453255,600,100355,49500.0,17997.99713281874,898203,0,820527,6580,526237,0,891623,286290,8000,0,1185463,0,0,306962,450,6580,219275,177686,69,27,10,1,9,74.8,10045,1.4,1.71,135,6604.0,6295,OWNER,M,1953-06-01,classic,1998-11-30
10320,68,POPLATEK MESICNE,1993-07-11,16742.8,0.0,0.0,0.0,12414.0,4328.8,1993-07-11,1998-12-31,3752972,8510.14058956916,9756.862426620959,800,79634,38296.120181405895,12623.547474914987,1897394,221784,1633794,9492,1016994,1831102,56800,838584,0,0,2725586,0,0,757254,900,9492,259740,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,M,1979-03-16,No Card,
10343,8,POPLATEK MESICNE,1997-05-22,,,,,,,1997-05-22,1998-12-31,357831,3194.9196428571427,3986.7065436970197,-9757,31312,7268.375,10116.858956088465,175424,0,182407,1019,0,0,174405,182407,0,0,356085,0,562,0,165,1019,0,112065,95,19,7,1,8,69.4,11277,1.2,1.44,127,5179.0,4987,OWNER,F,1945-08-09,No Card,
10345,36,POPLATEK MESICNE,1996-04-07,9347.0,0.0,0.0,0.0,6742.0,2605.0,1996-04-07,1998-12-31,745909,3905.282722513089,4124.8563641550545,1000,46699,22276.52879581152,8605.497691834355,383438,0,362471,3234,217431,0,380204,145040,0,0,524824,0,0,188776,420,3234,28655,159617,29,19,8,1,9,85.2,9198,3.3,4.28,131,5796.0,6132,OWNER,M,1968-03-21,No Card,
10351,23,POPLATEK MESICNE,1995-05-04,6258.0,0.0,0.0,0.0,4410.0,1848.0,1995-05-04,1998-12-31,701109,2696.5730769230768,2720.593203832489,800,32019,17325.265384615384,4756.603063674837,358028,0,343081,3060,217056,0,354968,126025,0,0,480408,0,0,176400,585,3060,40656,87419,21,11,4,3,9,85.5,8624,1.7,2.66,102,2879.0,3198,OWNER,F,1960-10-29,No Card,
10361,21,POPLATEK MESICNE,1996-06-21,7240.0,0.0,0.0,0.0,0.0,7240.0,1996-06-21,1998-12-31,2820132,17625.825,19383.186419691254,500,106369,44567.1,25692.69749179777,1416769,138508,1264855,4469,86880,1411800,500,1316483,0,0,2728408,0,0,0,375,4469,86880,103347,87,16,7,1,7,67.0,9104,1.5,2.07,123,2299.0,2354,OWNER,F,1940-05-25,classic,1997-05-08
10364,55,POPLATEK MESICNE,1993-01-17,6871.0,0.0,0.0,0.0,6262.0,609.0,1993-01-17,1998-12-31,2341768,4808.558521560575,6329.912481611441,1100,116468,46258.33880903491,17066.32225618778,1196371,0,1145397,12904,442087,0,1183467,703310,0,0,1885787,0,0,419554,990,12904,22533,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894,OWNER,M,1960-08-20,No Card,
10365,22,POPLATEK MESICNE,1995-09-02,20064.0,0.0,8168.0,331.0,4325.0,7240.0,1995-09-02,1998-12-31,3136576,8910.727272727272,12314.132498027184,-1608,154184,48178.88352272727,26872.691176050357,1595921,169767,1370888,6817,525112,0,1589104,1015543,0,0,2834648,9930,26,125425,450,6817,159280,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1089.0,1117,OWNER,F,1949-01-21,No Card,
10404,1,POPLATEK MESICNE,1996-12-30,7595.0,0.0,2086.0,100.0,2171.0,3238.0,1996-12-30,1998-12-31,1239263,5957.995192307692,9182.898225046976,300,77920,47124.02403846154,12612.842046779306,644798,0,594465,4350,119420,0,640448,468545,6500,0,1156928,1900,0,43420,285,4350,32380,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1969-08-12,classic,1998-11-24
10411,39,POPLATEK PO OBRATU,1995-11-23,20024.0,0.0,9539.0,2323.0,3020.0,5142.0,1995-11-23,1998-12-31,2396351,7442.083850931677,10227.899590200086,700,150941,53253.51863354037,25492.21351294099,1229179,114104,1053068,8424,569868,0,1220755,542504,54800,0,2101229,69690,0,90600,3000,8424,123408,119895,17,4,3,2,4,89.9,10446,7.3,9.4,90,4947.0,4743,OWNER,M,1964-10-14,gold,1996-07-03
10436,60,POPLATEK MESICNE,1996-03-21,1511.0,0.0,0.0,0.0,0.0,1511.0,1996-03-21,1998-12-31,528126,2794.3174603174602,3428.6534924111684,800,88464,59367.74603174603,16554.04390265115,306609,0,221517,7753,40797,0,298856,180720,0,0,479156,0,0,0,420,7753,40797,110643,49,41,4,1,4,51.9,8441,3.4,4.48,115,1879.0,2252,OWNER,M,1939-07-27,No Card,
10439,66,POPLATEK MESICNE,1993-11-21,16449.0,0.0,0.0,0.0,10134.0,6315.0,1993-11-21,1998-12-31,5010889,11902.34916864608,13875.771740843154,300,120008,56137.61995249406,22160.974865590095,2553804,313081,2144004,14819,719064,2519685,19300,1738021,0,0,4276166,0,0,567504,840,14819,151560,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103,OWNER,M,1953-05-05,gold,1998-12-06
10440,72,POPLATEK MESICNE,1993-09-13,5910.0,0.0,1950.0,0.0,2960.0,1000.0,1993-09-13,1998-12-31,1191047,2606.229759299781,3118.4783692754318,400,66973,36819.183807439826,12786.642413712087,620007,0,571040,9036,331690,0,610971,239350,0,0,964501,0,0,174640,870,9036,42000,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,OWNER,M,1946-10-15,No Card,
10445,72,POPLATEK MESICNE,1996-05-29,5185.0,0.0,0.0,0.0,3234.0,1951.0,1996-05-29,1998-12-31,1569792,7657.521951219513,10082.340269965536,800,104928,60391.89756097561,16184.88795033642,823683,0,746109,7343,108779,0,816340,611730,25600,0,1453280,0,0,87318,390,7343,21461,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,OWNER,M,1955-08-26,classic,1997-06-19
